event_type,count,pct,mean_ofi,std_ofi,mean_price_change,std_price_change,beta,r_squared
no_change,25086,93.46497764530551,0.0,0.0,0.0,0.0,,
ask_up_only,326,1.2146050670640836,4148.921411042945,13212.045163857378,0.005598159509202434,0.0035118957824494517,-6.54337210262021e-09,0.0006059825194085248
ask_down_only,318,1.1847988077496274,-2126.9052201257864,6195.136179374998,-0.005408805031446521,0.001773317255329766,-1.2038051871294128e-08,0.0017686473810383499
bid_down_only,312,1.1624441132637855,-3673.9212820512817,12384.137249299365,-0.005480769230769219,0.0026764932517453965,-8.506616965925578e-09,0.001549219530688571
bid_up_only,285,1.0618479880774963,2104.1029122807017,6524.582620431402,0.005526315789473673,0.003570740164512263,3.451397075675919e-08,0.003977212779832048
both_down,257,0.9575260804769001,-8596.58280155642,23376.25291038639,-0.011439688715953291,0.005454826981923768,4.7224360312851866e-08,0.0409562327263597
both_up,234,0.8718330849478391,7476.275854700855,17140.25159949483,0.011196581196581182,0.004151093379394369,2.0252724051739394e-08,0.006993205169468848
bid_up_ask_down,17,0.06333830104321908,2809.0147058823527,12944.174812560534,0.015588235294117635,0.030663616109995497,8.07316711513185e-07,0.11614215650424893
