timestamp,timestamp_sec,side,direction,price,shares_normalized,token_id,transaction_hash,market
2025-10-17 12:14:48+00:00,1760703288,BUY,1,0.894,48.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:15:40+00:00,1760703340,BUY,1,0.8939999881991955,5.592839,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:15:46+00:00,1760703346,BUY,1,0.8939999999458166,1107.34899,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:16:30+00:00,1760703390,BUY,1,0.893999999917278,797.852339,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:16:42+00:00,1760703402,SELL,-1,0.893,1107.35,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:16:58+00:00,1760703418,SELL,-1,0.893,1.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:18:06+00:00,1760703486,SELL,-1,0.893,1.13,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:18:24+00:00,1760703504,BUY,1,0.8939999994718472,49.228179,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:19:20+00:00,1760703560,BUY,1,0.8939999999654213,1330.302009,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:19:30+00:00,1760703570,SELL,-1,0.893,1330.3,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:19:30+00:00,1760703570,BUY,1,0.893,815.67,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:19:44+00:00,1760703584,BUY,1,0.893,87.21,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:19:44+00:00,1760703584,SELL,-1,0.893,87.21,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:20:06+00:00,1760703606,BUY,1,0.893999999987484,2237.136462,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:20:44+00:00,1760703644,BUY,1,0.894,9.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:20:48+00:00,1760703648,BUY,1,0.8939999999705525,1154.597311,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:21:38+00:00,1760703698,SELL,-1,0.893,1154.61,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:21:38+00:00,1760703698,BUY,1,0.893,1154.61,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:22:04+00:00,1760703724,BUY,1,0.894,102.62,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:22:26+00:00,1760703746,BUY,1,0.893,102.62,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:22:26+00:00,1760703746,SELL,-1,0.893,102.62,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:22:40+00:00,1760703760,BUY,1,0.8939999992848,111.85682,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:23:06+00:00,1760703786,BUY,1,0.894,44.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:23:10+00:00,1760703790,BUY,1,0.894,118.08,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:23:16+00:00,1760703796,BUY,1,0.893,44.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:23:24+00:00,1760703804,SELL,-1,0.893,118.08,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:23:24+00:00,1760703804,BUY,1,0.893,118.08,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:26:40+00:00,1760704000,SELL,-1,0.893,52.62,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:26:40+00:00,1760704000,BUY,1,0.893,52.62,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:27:02+00:00,1760704022,BUY,1,0.894,290.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:27:14+00:00,1760704034,BUY,1,0.893,290.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:28:36+00:00,1760704116,BUY,1,0.894,20.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:28:48+00:00,1760704128,BUY,1,0.8939999997026916,322.897084,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:28:48+00:00,1760704128,BUY,1,0.893,20.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:29:10+00:00,1760704150,BUY,1,0.893,250.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:29:10+00:00,1760704150,SELL,-1,0.893,250.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:30:16+00:00,1760704216,BUY,1,0.8939999999380693,322.94183,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:30:50+00:00,1760704250,SELL,-1,0.893,200.51,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:30:50+00:00,1760704250,BUY,1,0.893,200.51,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:32:02+00:00,1760704322,SELL,-1,0.893,395.8,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:32:02+00:00,1760704322,BUY,1,0.893,395.8,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:32:30+00:00,1760704350,BUY,1,0.8939999881991955,5.592839,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:33:02+00:00,1760704382,BUY,1,0.8939999992701109,87.684556,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:33:10+00:00,1760704390,BUY,1,0.8939999976755993,11.185679,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:34:32+00:00,1760704472,BUY,1,0.894,99.0,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:36:58+00:00,1760704618,BUY,1,0.8930000049147458,165.420559,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:37:04+00:00,1760704624,BUY,1,0.893,333.01,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:37:04+00:00,1760704624,SELL,-1,0.893,333.01,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:37:42+00:00,1760704662,SELL,-1,0.893,355.71,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:37:42+00:00,1760704662,BUY,1,0.893,355.71,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:38:12+00:00,1760704692,BUY,1,0.893999999730377,200.279641,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:38:44+00:00,1760704724,BUY,1,0.8939999997341803,331.051452,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:39:54+00:00,1760704794,BUY,1,0.894,123.0425,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:40:20+00:00,1760704820,BUY,1,0.8939999997594996,332.63982,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:40:32+00:00,1760704832,SELL,-1,0.893,123.04,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:40:32+00:00,1760704832,BUY,1,0.893,123.04,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:41:22+00:00,1760704882,SELL,-1,0.893,67.99,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:41:22+00:00,1760704882,BUY,1,0.893,67.99,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:41:58+00:00,1760704918,BUY,1,0.8930000014873,560.747662,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:42:02+00:00,1760704922,BUY,1,0.894,1098.434,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:42:24+00:00,1760704944,BUY,1,0.8930000007789237,1102.803737,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:42:34+00:00,1760704954,BUY,1,0.893,63.38,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:42:34+00:00,1760704954,SELL,-1,0.893,63.38,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:42:40+00:00,1760704960,BUY,1,0.8930000169060007,46.72897,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
2025-10-17 12:43:46+00:00,1760705026,BUY,1,0.89399999912104,102.393735,33945469250963963541781051637999677727672635213493648594066577298999471399137,,
