timestamp,timestamp_ms,best_bid_price,best_bid_size,best_ask_price,best_ask_size,mid_price,spread,spread_pct,bid_levels,ask_levels,total_bid_size,total_ask_size,total_depth,imbalance
2025-10-15 06:50:15.549000+00:00,1760511015549,0.81,8064.78,0.82,646.0,0.815,0.009999999999999898,1.2269938650306624,46,16,1094528.1800000002,694554.3699999999,1789082.55,0.22356364159943334
2025-10-15 06:50:15.641000+00:00,1760511015641,0.81,8059.78,0.82,646.0,0.815,0.009999999999999898,1.2269938650306624,46,16,1094523.1800000002,695354.3699999999,1789877.55,0.2230145911378129
2025-10-15 06:50:16.361000+00:00,1760511016361,0.81,8049.78,0.82,596.0,0.815,0.009999999999999898,1.2269938650306624,46,16,1094513.1800000002,694304.3699999999,1788817.55,0.2237281325868031
2025-10-15 06:50:16.420000+00:00,1760511016420,0.81,7944.78,0.82,596.0,0.815,0.009999999999999898,1.2269938650306624,46,16,1094408.1800000002,694904.3699999999,1789312.55,0.2232722337972761
2025-10-15 06:59:11.759000+00:00,1760511551759,0.81,7996.78,0.82,108.52,0.815,0.009999999999999898,1.2269938650306624,47,16,1095886.9200000002,700136.5599999999,1796023.48,0.22034809923531748
2025-10-15 07:18:50.289000+00:00,1760512730289,0.81,7994.09,0.82,83.52,0.815,0.009999999999999898,1.2269938650306624,48,16,1094979.2300000002,701119.4,1796098.6300000004,0.21928630389301065
2025-10-15 07:51:03.052000+00:00,1760514663052,0.81,7981.27,0.82,83.52,0.815,0.009999999999999898,1.2269938650306624,48,16,1095365.4100000001,702160.22,1797525.6300000001,0.21874802975688315
2025-10-15 07:52:38.988000+00:00,1760514758988,0.81,7981.27,0.82,72.3,0.815,0.009999999999999898,1.2269938650306624,48,16,1094965.4100000001,702232.0700000001,1797197.4800000002,0.21852542326066474
2025-10-15 08:01:14.927000+00:00,1760515274927,0.81,7981.27,0.82,56.58,0.815,0.009999999999999898,1.2269938650306624,49,16,1097531.4100000001,699325.23,1796856.6400000001,0.22161266020643702
2025-10-15 08:09:39.579000+00:00,1760515779579,0.81,7981.27,0.82,35.11,0.815,0.009999999999999898,1.2269938650306624,49,16,1096921.4100000001,699811.24,1796732.6500000001,0.22101795166910343
2025-10-15 08:14:35.661000+00:00,1760516075661,0.81,7981.27,0.82,52.91,0.815,0.009999999999999898,1.2269938650306624,49,16,1097536.4100000001,699743.21,1797279.62,0.22133072426426342
2025-10-15 08:53:08.875000+00:00,1760518388875,0.82,37.09,0.83,6688.14,0.825,0.010000000000000009,1.2121212121212133,50,15,1097625.5000000002,702059.35,1799684.85,0.21979745509331827
2025-10-15 08:53:08.919000+00:00,1760518388919,0.82,17.14,0.83,6088.14,0.825,0.010000000000000009,1.2121212121212133,50,15,1097605.55,702059.35,1799664.9,0.21978880623831698
2025-10-15 08:53:08.928000+00:00,1760518388928,0.82,11.14,0.83,6088.14,0.825,0.010000000000000009,1.2121212121212133,50,15,1097599.55,702059.35,1799658.9,0.21978620504141094
2025-10-15 08:53:09.052000+00:00,1760518389052,0.82,6.14,0.83,6688.14,0.825,0.010000000000000009,1.2121212121212133,50,15,1097594.55,702659.35,1800253.9,0.21937750002930148
2025-10-15 08:53:09.061000+00:00,1760518389061,0.81,8282.94,0.83,6688.14,0.8200000000000001,0.019999999999999907,2.439024390243891,49,15,1097584.55,702659.35,1800243.9,0.21937316382519062
2025-10-15 09:32:38.847000+00:00,1760520758847,0.81,8472.94,0.83,7013.65,0.8200000000000001,0.019999999999999907,2.439024390243891,49,15,1095354.55,705703.0299999999,1801057.58,0.2163459538034315
2025-10-15 10:25:06.734000+00:00,1760523906734,0.82,643.32,0.83,7022.44,0.825,0.010000000000000009,1.2121212121212133,49,15,1097313.86,707495.5399999999,1804809.4,0.21598863569748705
2025-10-15 10:42:09.818000+00:00,1760524929818,0.82,601.31,0.83,6972.19,0.825,0.010000000000000009,1.2121212121212133,49,15,1099543.85,707462.4299999999,1807006.28,0.21697844901789726
2025-10-15 10:44:47.937000+00:00,1760525087937,0.82,643.32,0.83,6342.2,0.825,0.010000000000000009,1.2121212121212133,49,15,1098075.86,705232.44,1803308.3,0.21784595568045695
2025-10-15 10:44:51.362000+00:00,1760525091362,0.82,638.32,0.83,6942.2,0.825,0.010000000000000009,1.2121212121212133,50,15,1099400.86,706832.44,1806233.3,0.21734092711057876
2025-10-15 11:26:12.114000+00:00,1760527572114,0.82,959.47,0.83,6941.17,0.825,0.010000000000000009,1.2121212121212133,48,15,1098839.48,707543.6699999999,1806383.15,0.21661839017929285
2025-10-15 11:39:29.904000+00:00,1760528369904,0.82,963.83,0.83,4737.17,0.825,0.010000000000000009,1.2121212121212133,50,15,1098925.84,704132.5399999999,1803058.38,0.21895758028644652
2025-10-15 11:39:42.917000+00:00,1760528382917,0.82,963.83,0.83,4375.73,0.825,0.010000000000000009,1.2121212121212133,50,15,1100405.84,702206.6099999999,1802612.45,0.22090118705215878
2025-10-15 12:01:06.484000+00:00,1760529666484,0.82,962.36,0.83,3048.79,0.825,0.010000000000000009,1.2121212121212133,49,15,1097858.37,702728.0599999999,1800586.4300000002,0.21944534481468914
2025-10-15 13:05:44.571000+00:00,1760533544571,0.82,1071.6,0.83,2876.3,0.825,0.010000000000000009,1.2121212121212133,50,15,1101743.61,701938.4299999999,1803682.04,0.22166056496299102
2025-10-15 13:06:03.764000+00:00,1760533563764,0.82,1071.6,0.83,2296.29,0.825,0.010000000000000009,1.2121212121212133,50,15,1097877.61,701458.4199999999,1799336.03,0.2203141511038381
2025-10-15 13:56:38.613000+00:00,1760536598613,0.82,822.67,0.83,2333.78,0.825,0.010000000000000009,1.2121212121212133,49,15,1098368.68,702998.6799999998,1801367.3599999999,0.21948327075272428
2025-10-15 14:53:07.708000+00:00,1760539987708,0.82,668.67,0.83,4150.14,0.825,0.010000000000000009,1.2121212121212133,49,16,1098569.68,704880.9499999998,1803450.63,0.21829748120135684
2025-10-15 15:19:36.332000+00:00,1760541576332,0.82,801.89,0.83,3565.23,0.825,0.010000000000000009,1.2121212121212133,50,16,1099727.9,705498.5599999998,1805226.4599999997,0.2183822078477623
2025-10-15 15:42:23.487000+00:00,1760542943487,0.82,770.46,0.83,4691.9,0.825,0.010000000000000009,1.2121212121212133,50,16,1101597.47,707696.19,1809293.66,0.21770997638934966
2025-10-15 16:12:02.546000+00:00,1760544722546,0.82,770.46,0.83,2874.74,0.825,0.010000000000000009,1.2121212121212133,50,16,1100057.47,704871.5899999999,1804929.0599999998,0.21894815079325067
2025-10-15 16:13:24.491000+00:00,1760544804491,0.82,762.46,0.83,2681.0,0.825,0.010000000000000009,1.2121212121212133,50,16,1100078.47,704662.8499999999,1804741.3199999998,0.21909822511294869
2025-10-15 16:16:03.698000+00:00,1760544963698,0.82,773.17,0.83,4450.0,0.825,0.010000000000000009,1.2121212121212133,49,16,1099769.18,705280.0399999998,1805049.2199999997,0.21854758065821617
2025-10-15 16:44:42.184000+00:00,1760546682184,0.82,779.05,0.83,3008.71,0.825,0.010000000000000009,1.2121212121212133,49,16,1099485.06,704880.2099999998,1804365.27,0.21869454957975346
2025-10-15 17:15:27.170000+00:00,1760548527170,0.82,86.77,0.83,2751.49,0.825,0.010000000000000009,1.2121212121212133,50,16,1099242.78,704287.7199999999,1803530.5,0.21898995331656446
2025-10-15 17:15:39.857000+00:00,1760548539857,0.82,56.77,0.83,2738.26,0.825,0.010000000000000009,1.2121212121212133,50,16,1097882.78,704274.4899999999,1802157.27,0.21840951206217432
2025-10-15 17:30:17.847000+00:00,1760549417847,0.81,8620.44,0.83,1558.4,0.8200000000000001,0.019999999999999907,2.439024390243891,49,16,1097986.05,701295.6099999999,1799281.66,0.22047156307923474
2025-10-15 22:21:13.836000+00:00,1760566873836,0.81,9221.64,0.82,975.0,0.815,0.009999999999999898,1.2269938650306624,48,17,1095487.25,700910.5899999999,1796397.8399999999,0.21964881676767112
2025-10-16 00:49:59.842000+00:00,1760575799842,0.81,8878.44,0.82,1441.0,0.815,0.009999999999999898,1.2269938650306624,49,17,1101250.05,700757.2199999997,1802007.2699999998,0.22224817661251742
2025-10-16 04:10:07.315000+00:00,1760587807315,0.81,9511.39,0.82,3015.77,0.815,0.009999999999999898,1.2269938650306624,49,17,1097703.0,703483.8399999999,1801186.8399999999,0.21886633371138786
2025-10-16 04:13:40.755000+00:00,1760588020755,0.81,9510.18,0.82,3265.77,0.815,0.009999999999999898,1.2269938650306624,49,17,1098421.79,705170.8399999999,1803592.63,0.21803756760749252
2025-10-16 04:39:12.782000+00:00,1760589552782,0.81,9544.29,0.82,2733.99,0.815,0.009999999999999898,1.2269938650306624,49,17,1100655.9000000001,705202.0599999998,1805857.96,0.21898391166933215
2025-10-16 04:40:00.242000+00:00,1760589600242,0.81,9545.38,0.82,1336.17,0.815,0.009999999999999898,1.2269938650306624,49,17,1100456.99,703604.2399999999,1804061.23,0.21997742837143067
2025-10-16 04:43:07.446000+00:00,1760589787446,0.81,9545.38,0.83,3503.0,0.8200000000000001,0.019999999999999907,2.439024390243891,49,16,1100386.99,702768.0299999998,1803155.0199999998,0.2205129096443412
2025-10-17 21:38:32.863000+00:00,1760737112863,0.8,226.87,0.82,155.39,0.81,0.019999999999999907,2.469135802469124,42,18,1083150.3800000001,706718.02,1789868.4000000001,0.2103128699294317
2025-10-17 22:15:07.371000+00:00,1760739307371,0.8,230.12,0.82,173.28,0.81,0.019999999999999907,2.469135802469124,40,18,1079874.26,707842.91,1787717.17,0.2081041432297705
2025-10-17 22:16:19.127000+00:00,1760739379127,0.8,220.78,0.83,2395.58,0.815,0.029999999999999916,3.6809815950920144,40,17,1080054.92,711095.21,1791150.13,0.20599038786324403
2025-10-17 23:39:45.924000+00:00,1760744385924,0.81,194.8,0.83,2539.58,0.8200000000000001,0.019999999999999907,2.439024390243891,42,17,1091418.94,711232.21,1802651.15,0.2109042173800516
2025-10-18 05:08:31.372000+00:00,1760764111372,0.81,243.06,0.83,3015.66,0.8200000000000001,0.019999999999999907,2.439024390243891,42,17,1091841.2,717905.29,1809746.49,0.20662336524271968
2025-10-18 06:33:32.109000+00:00,1760769212109,0.81,290.23,0.83,3406.68,0.8200000000000001,0.019999999999999907,2.439024390243891,42,17,1093817.3699999999,718333.8200000001,1812151.19,0.20720321354643695
2025-10-18 06:52:31.504000+00:00,1760770351504,0.81,290.23,0.83,2936.97,0.8200000000000001,0.019999999999999907,2.439024390243891,41,17,1092066.3699999999,711856.11,1803922.48,0.21076862460298176
2025-10-18 06:54:24.619000+00:00,1760770464619,0.82,2021.55,0.83,2916.97,0.825,0.010000000000000009,1.2121212121212133,42,17,1090970.75,708570.11,1799540.8599999999,0.2124990037736626
2025-10-18 07:52:37.690000+00:00,1760773957690,0.81,286.19,0.83,2299.06,0.8200000000000001,0.019999999999999907,2.439024390243891,40,17,1091441.3299999998,709192.2000000001,1800633.5299999998,0.21228591139253072
2025-10-18 07:52:45.629000+00:00,1760773965629,0.81,286.19,0.83,1776.41,0.8200000000000001,0.019999999999999907,2.439024390243891,40,17,1091441.3299999998,708669.55,1800110.88,0.21263789039484046
2025-10-18 07:53:08.572000+00:00,1760773988572,0.81,162.19,0.83,1656.41,0.8200000000000001,0.019999999999999907,2.439024390243891,40,17,1091317.3299999998,708549.55,1799866.88,0.21266449438749593
2025-10-18 08:17:00.180000+00:00,1760775420180,0.81,162.19,0.83,1133.1,0.8200000000000001,0.019999999999999907,2.439024390243891,41,17,1094115.3299999998,707999.24,1802114.5699999998,0.214257237818126
2025-10-18 08:27:17.481000+00:00,1760776037481,0.8,2214.38,0.83,97.59,0.815,0.029999999999999916,3.6809815950920144,40,17,1091838.64,706181.92,1798020.56,0.21448960516891968
2025-10-18 11:30:32.175000+00:00,1760787032175,0.81,3239.94,0.84,8115.74,0.825,0.029999999999999916,3.6363636363636265,42,16,1097295.0799999998,707458.82,1804753.9,0.21600521821839527
2025-10-18 13:26:19.019000+00:00,1760793979019,0.81,3565.13,0.83,338.91,0.8200000000000001,0.019999999999999907,2.439024390243891,43,17,1095923.2699999998,703201.53,1799124.7999999998,0.21828487940358546
2025-10-18 13:26:29.405000+00:00,1760793989405,0.81,3559.86,0.83,235.9,0.8200000000000001,0.019999999999999907,2.439024390243891,43,17,1095618.0,702898.52,1798516.52,0.2183574493939038
2025-10-18 19:00:25.758000+00:00,1760814025758,0.81,295.32,0.83,32.82,0.8200000000000001,0.019999999999999907,2.439024390243891,43,16,1090436.6700000002,700789.2399999999,1791225.9100000001,0.21753114882086552
2025-10-18 21:14:33.727000+00:00,1760822073727,0.81,355.03,0.83,123.61,0.8200000000000001,0.019999999999999907,2.439024390243891,43,15,1090527.3800000001,700836.23,1791363.61,0.21753883344766622
2025-10-18 21:14:57.321000+00:00,1760822097321,0.81,145.2,0.82,31.62,0.815,0.009999999999999898,1.2269938650306624,43,16,1090117.55,699633.83,1789751.38,0.21817763314142555
2025-10-18 22:40:43.596000+00:00,1760827243596,0.81,345.2,0.82,25.62,0.815,0.009999999999999898,1.2269938650306624,42,16,1089199.55,699483.2,1788682.75,0.21787896707786783
2025-10-19 00:04:21.513000+00:00,1760832261513,0.81,520.96,0.82,25.62,0.815,0.009999999999999898,1.2269938650306624,42,16,1090565.31,697166.9299999999,1787732.24,0.2200544193351909
2025-10-19 00:04:36.526000+00:00,1760832276526,0.81,320.86,0.82,0.9,0.815,0.009999999999999898,1.2269938650306624,42,16,1090365.2100000002,696942.11,1787307.3200000003,0.22012056661861606
2025-10-19 02:31:04.832000+00:00,1760841064832,0.81,410.93,0.83,1594.27,0.8200000000000001,0.019999999999999907,2.439024390243891,41,15,1087625.28,697617.43,1785242.71,0.21846208799250608
2025-10-19 02:45:33.567000+00:00,1760841933567,0.81,354.72,0.84,7204.28,0.825,0.029999999999999916,3.6363636363636265,42,14,1088913.07,699056.26,1787969.33,0.2180444616463304
2025-10-19 03:58:01.853000+00:00,1760846281853,0.81,735.91,0.84,8358.18,0.825,0.029999999999999916,3.6363636363636265,41,15,1089002.26,703846.16,1792848.42,0.2148291488022172
2025-10-19 04:00:07.710000+00:00,1760846407710,0.81,709.85,0.84,7358.18,0.825,0.029999999999999916,3.6363636363636265,42,14,1090342.2000000002,700046.16,1790388.3600000003,0.21799518401694706
2025-10-19 04:00:51.488000+00:00,1760846451488,0.81,709.85,0.84,8332.13,0.825,0.029999999999999916,3.6363636363636265,42,15,1090152.2000000002,703820.11,1793972.31,0.21535008530873043
2025-10-19 04:44:49.548000+00:00,1760849089548,0.82,606.27,0.84,6894.13,0.83,0.020000000000000018,2.40963855421687,43,15,1095842.53,707224.11,1803066.6400000001,0.2155319228800107
2025-10-19 05:30:48.581000+00:00,1760851848581,0.82,606.27,0.84,5934.48,0.83,0.020000000000000018,2.40963855421687,42,15,1094826.53,709185.46,1804011.99,0.21376857367782798
2025-10-19 05:41:24.717000+00:00,1760852484717,0.82,983.41,0.84,5934.48,0.83,0.020000000000000018,2.40963855421687,43,15,1096376.67,709196.46,1805573.13,0.21443618293101205
2025-10-19 06:56:32.293000+00:00,1760856992293,0.82,1021.48,0.84,6992.29,0.83,0.020000000000000018,2.40963855421687,42,15,1088161.74,703880.27,1792042.01,0.2144377575166332
2025-10-19 07:37:35.554000+00:00,1760859455554,0.82,834.36,0.84,6991.2,0.83,0.020000000000000018,2.40963855421687,43,15,1097176.62,709876.1799999999,1807052.8,0.2143271297883494
2025-10-19 08:14:12.363000+00:00,1760861652363,0.82,1382.34,0.84,6985.24,0.83,0.020000000000000018,2.40963855421687,43,15,1098304.6,709909.22,1808213.82,0.21479505117376002
2025-10-19 09:03:45.499000+00:00,1760864625499,0.82,1403.34,0.84,5966.22,0.83,0.020000000000000018,2.40963855421687,43,15,1098143.6,708886.2,1807029.8,0.21541282827765215
2025-10-19 12:44:04.420000+00:00,1760877844420,0.82,2316.74,0.84,2530.41,0.83,0.020000000000000018,2.40963855421687,43,15,1089407.1,703124.62,1792531.7200000002,0.2154954780939665
2025-10-19 14:07:07.575000+00:00,1760882827575,0.82,764.69,0.84,2530.41,0.83,0.020000000000000018,2.40963855421687,43,15,1087909.05,702997.49,1790906.54,0.21492554268074762
2025-10-19 14:42:06.312000+00:00,1760884926312,0.82,2105.29,0.84,2518.22,0.83,0.020000000000000018,2.40963855421687,43,15,1089249.6500000001,705046.2999999999,1794295.9500000002,0.21412484935943826
2025-10-19 15:39:14.812000+00:00,1760888354812,0.82,2940.97,0.84,1518.22,0.83,0.020000000000000018,2.40963855421687,43,15,1086178.33,697908.4299999999,1784086.76,0.21762949465529363
2025-10-19 15:59:02.066000+00:00,1760889542066,0.82,2578.43,0.84,1506.31,0.83,0.020000000000000018,2.40963855421687,43,15,1085861.79,697896.52,1783758.31,0.21749878771412703
2025-10-19 16:04:16.288000+00:00,1760889856288,0.82,2958.43,0.84,1502.73,0.83,0.020000000000000018,2.40963855421687,43,15,1086241.79,697892.94,1784134.73,0.21766789439719056
2025-10-19 16:07:59.841000+00:00,1760890079841,0.82,2708.43,0.84,1501.53,0.83,0.020000000000000018,2.40963855421687,43,15,1085991.79,697911.74,1783903.53,0.21754542410709846
2025-10-19 17:29:32.766000+00:00,1760894972766,0.82,2367.5,0.84,1501.53,0.83,0.020000000000000018,2.40963855421687,42,15,1088712.86,700434.74,1789147.6,0.21701849528792375
2025-10-19 20:53:53.631000+00:00,1760907233631,0.82,977.94,0.84,1501.53,0.83,0.020000000000000018,2.40963855421687,43,15,1085509.21,697852.61,1783361.8199999998,0.21737406041360693
2025-10-19 20:56:53.882000+00:00,1760907413882,0.82,2667.94,0.84,1789.62,0.83,0.020000000000000018,2.40963855421687,43,16,1087599.21,701690.7,1789289.91,0.215676905035473
2025-10-19 21:04:04.840000+00:00,1760907844840,0.82,2667.94,0.84,1765.81,0.83,0.020000000000000018,2.40963855421687,44,16,1090175.21,701666.89,1791842.1,0.21682062275465006
2025-10-19 23:02:26.812000+00:00,1760914946812,0.82,2377.94,0.84,1265.81,0.83,0.020000000000000018,2.40963855421687,38,15,1087420.0,703476.92,1790896.92,0.21438591786734434
2025-10-20 02:36:59.711000+00:00,1760927819711,0.82,2260.0,0.83,0.9,0.825,0.010000000000000009,1.2121212121212133,35,16,1079418.06,696440.2100000001,1775858.27,0.21565789143747377
2025-10-20 02:47:59.831000+00:00,1760928479831,0.82,2254.05,0.83,0.9,0.825,0.010000000000000009,1.2121212121212133,36,16,1080478.11,698420.2100000001,1778898.3200000003,0.21477219676052084
2025-10-20 04:15:23.258000+00:00,1760933723258,0.82,2198.79,0.83,0.9,0.825,0.010000000000000009,1.2121212121212133,36,16,1086381.85,705782.15,1792164.0,0.21236878990985203
2025-10-20 05:32:38.550000+00:00,1760938358550,0.82,2314.37,0.84,2670.38,0.83,0.020000000000000018,2.40963855421687,35,15,1086352.4300000002,703929.36,1790281.79,0.21361054563371287
2025-10-20 05:45:52.894000+00:00,1760939152894,0.82,2110.91,0.84,1170.38,0.83,0.020000000000000018,2.40963855421687,35,15,1086302.97,708315.36,1794618.33,0.21062284034511114
2025-10-20 06:13:34.587000+00:00,1760940814587,0.83,1502.35,0.84,1164.42,0.835,0.010000000000000009,1.1976047904191627,36,15,1087261.34,710015.4799999999,1797276.8199999998,0.20989858423701266
2025-10-20 06:19:09.198000+00:00,1760941149198,0.82,2660.15,0.84,1164.42,0.83,0.020000000000000018,2.40963855421687,34,15,1083930.21,710015.4799999999,1793945.69,0.20843146594922843
2025-10-20 11:28:22.930000+00:00,1760959702930,0.82,2065.61,0.84,903.59,0.83,0.020000000000000018,2.40963855421687,34,15,1078897.6700000002,704840.7299999999,1783738.4,0.2097039229519308
2025-10-20 12:35:56.991000+00:00,1760963756991,0.82,1764.22,0.84,902.39,0.83,0.020000000000000018,2.40963855421687,35,15,1079724.28,702746.3799999999,1782470.66,0.21149178410600047
2025-10-20 12:51:38.141000+00:00,1760964698141,0.82,1734.37,0.84,901.19,0.83,0.020000000000000018,2.40963855421687,33,15,1074115.4300000002,700912.1799999998,1775027.6099999999,0.2102520816563526
2025-10-20 16:12:41.453000+00:00,1760976761453,0.82,2044.66,0.84,897.35,0.83,0.020000000000000018,2.40963855421687,36,15,1080132.72,700720.3399999999,1780853.0599999998,0.21305091841771615
2025-10-20 17:05:58.454000+00:00,1760979958454,0.82,1912.18,0.83,265.46,0.825,0.010000000000000009,1.2121212121212133,37,16,1085226.24,698524.7999999998,1783751.0399999998,0.21679115040628102
2025-10-20 17:24:50.771000+00:00,1760981090771,0.82,1827.18,0.83,365.46,0.825,0.010000000000000009,1.2121212121212133,35,16,1080859.24,699824.6799999998,1780683.92,0.21398214232203555
2025-10-20 17:40:06.445000+00:00,1760982006445,0.82,1827.18,0.83,165.46,0.825,0.010000000000000009,1.2121212121212133,37,16,1085072.24,701503.6799999998,1786575.92,0.21469480009559302
2025-10-20 19:40:58.013000+00:00,1760989258013,0.82,1493.23,0.83,117.26,0.825,0.010000000000000009,1.2121212121212133,36,16,1081645.38,699166.6299999999,1780812.0099999998,0.2147777237868022
2025-10-20 20:02:46.246000+00:00,1760990566246,0.82,1466.64,0.83,117.26,0.825,0.010000000000000009,1.2121212121212133,36,16,1083277.7899999998,700465.2,1783742.9899999998,0.21461196604338156
2025-10-20 20:35:52.995000+00:00,1760992552995,0.82,1263.34,0.83,117.26,0.825,0.010000000000000009,1.2121212121212133,37,16,1082420.59,700954.1199999999,1783374.71,0.21390146886180764
2025-10-20 20:42:08.266000+00:00,1760992928266,0.82,1263.34,0.84,1257.35,0.83,0.020000000000000018,2.40963855421687,37,15,1082420.59,700586.8599999999,1783007.45,0.2141515056485043
2025-10-21 01:47:51.323000+00:00,1761011271323,0.83,328.79,0.84,1257.35,0.835,0.010000000000000009,1.1976047904191627,37,15,1089083.28,703739.2999999998,1792822.5799999998,0.2149370407862669
2025-10-21 02:31:06.259000+00:00,1761013866259,0.83,326.09,0.84,1257.35,0.835,0.010000000000000009,1.1976047904191627,37,15,1087242.4900000002,702854.0399999998,1790096.53,0.2147305709821137
2025-10-21 03:00:18.840000+00:00,1761015618840,0.83,377.79,0.84,1107.35,0.835,0.010000000000000009,1.1976047904191627,37,15,1087312.1900000002,706772.3199999997,1794084.5099999998,0.21210810743803843
2025-10-21 05:23:26.927000+00:00,1761024206927,0.83,1285.66,0.84,1107.35,0.835,0.010000000000000009,1.1976047904191627,35,15,1094233.06,709395.9199999998,1803628.98,0.21336823940364955
2025-10-21 07:10:16.564000+00:00,1761030616564,0.83,31555.99,0.84,809.73,0.835,0.010000000000000009,1.1976047904191627,37,15,1118707.48,702637.0099999998,1821344.4899999998,0.22844139166665844
2025-10-21 11:38:28.824000+00:00,1761046708824,0.83,31315.98,0.84,804.73,0.835,0.010000000000000009,1.1976047904191627,37,16,1125022.3800000001,705248.0799999998,1830270.46,0.22935096706964297
2025-10-21 12:06:40.459000+00:00,1761048400459,0.83,31317.46,0.84,799.01,0.835,0.010000000000000009,1.1976047904191627,37,16,1123522.86,706587.6999999998,1830110.56,0.22781965697198112
2025-10-21 12:40:18.740000+00:00,1761050418740,0.83,31224.0,0.84,1081.01,0.835,0.010000000000000009,1.1976047904191627,35,16,1118012.49,697001.4099999998,1815013.9,0.23196025110331123
2025-10-21 12:40:18.896000+00:00,1761050418896,0.83,30824.0,0.84,1081.01,0.835,0.010000000000000009,1.1976047904191627,35,16,1115442.49,697001.4099999998,1812443.9,0.2308711899993154
2025-10-21 12:40:19.205000+00:00,1761050419205,0.83,30787.34,0.84,816.01,0.835,0.010000000000000009,1.1976047904191627,35,16,1115195.83,696747.4099999998,1811943.2399999998,0.23093903316750714
2025-10-21 12:55:50.879000+00:00,1761051350879,0.83,30787.34,0.84,431.51,0.835,0.010000000000000009,1.1976047904191627,34,16,1112548.83,696888.9099999998,1809437.7399999998,0.22971772435784407
2025-10-21 12:59:08.301000+00:00,1761051548301,0.83,30787.34,0.84,429.12,0.835,0.010000000000000009,1.1976047904191627,34,16,1114594.83,697106.5199999998,1811701.3499999999,0.23043991770497954
