timestamp,timestamp_ms,best_bid,best_ask,best_bid_size,best_ask_size,best_mid,best_spread,best_spread_pct,weighted_mid,bid_10pct,ask_10pct,effective_mid_10pct,effective_spread_10pct,bid_50pct,ask_50pct,most_liquid_price,total_bid_size,total_ask_size,total_depth,num_bid_levels,num_ask_levels
2025-10-14 21:52:31.925,1760503951925,0.78,0.79,276.46,4514.86,0.785,0.010000000000000009,1.2738853503184724,0.7730754813701797,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1085877.6,702753.98,1788631.58,45,20
2025-10-14 23:49:13.766,1760510953766,0.78,0.79,291.46,968.2,0.785,0.010000000000000009,1.2738853503184724,0.779008222290444,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1091936.6,698673.89,1790610.4900000002,46,20
2025-10-14 23:50:15.084,1760511015084,0.81,0.82,8635.0,817.0,0.815,0.009999999999999898,1.2269938650306624,0.8118979885948447,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1095098.4,695254.37,1790352.77,46,17
2025-10-14 23:50:15.110,1760511015110,0.81,0.82,8235.0,1017.0,0.815,0.009999999999999898,1.2269938650306624,0.8109812717162479,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094698.4,695454.37,1790152.77,46,17
2025-10-14 23:50:15.128,1760511015128,0.81,0.82,8186.78,1017.0,0.815,0.009999999999999898,1.2269938650306624,0.8107996129462691,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094650.18,695561.37,1790211.5499999998,46,17
2025-10-14 23:50:15.183,1760511015183,0.81,0.82,8180.78,1417.0,0.815,0.009999999999999898,1.2269938650306624,0.8095900797073978,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094644.18,696161.37,1790805.5499999998,46,17
2025-10-14 23:50:15.216,1760511015216,0.81,0.82,8170.78,1417.0,0.815,0.009999999999999898,1.2269938650306624,0.8095790797796978,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094634.18,696161.37,1790795.5499999998,46,17
2025-10-14 23:50:15.421,1760511015421,0.81,0.82,8070.78,1337.0,0.815,0.009999999999999898,1.2269938650306624,0.8399774655225494,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094534.18,695645.3699999999,1790179.5499999998,46,16
2025-10-14 23:50:15.549,1760511015549,0.81,0.82,8064.78,646.0,0.815,0.009999999999999898,1.2269938650306624,0.8407631087558126,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094528.18,694554.3699999999,1789082.5499999998,46,16
2025-10-14 23:50:15.641,1760511015641,0.81,0.82,8059.78,646.0,0.815,0.009999999999999898,1.2269938650306624,0.8404803901789648,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094523.18,695354.3699999999,1789877.5499999998,46,16
2025-10-14 23:50:16.361,1760511016361,0.81,0.82,8049.78,596.0,0.815,0.009999999999999898,1.2269938650306624,0.8411617429906779,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094513.18,694304.3699999999,1788817.5499999998,46,16
2025-10-14 23:50:16.420,1760511016420,0.81,0.82,7944.78,596.0,0.815,0.009999999999999898,1.2269938650306624,0.8405750438188045,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094408.18,694904.3699999999,1789312.5499999998,46,16
2025-10-14 23:59:11.759,1760511551759,0.81,0.82,7996.78,108.52,0.815,0.009999999999999898,1.2269938650306624,0.8375422225619283,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1095886.92,700136.5599999998,1796023.4799999997,47,16
2025-10-15 00:18:50.289,1760512730289,0.81,0.82,7994.09,83.52,0.815,0.009999999999999898,1.2269938650306624,0.8366616759809102,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094979.23,701119.3999999999,1796098.63,48,16
2025-10-15 00:51:03.052,1760514663052,0.81,0.82,7981.27,83.52,0.815,0.009999999999999898,1.2269938650306624,0.8365711319169644,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1095365.4100000001,702160.2199999999,1797525.63,48,16
2025-10-15 00:52:38.988,1760514758988,0.81,0.82,7981.27,72.3,0.815,0.009999999999999898,1.2269938650306624,0.8363760626787684,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1094965.4100000001,702232.0699999998,1797197.48,48,16
2025-10-15 01:01:14.927,1760515274927,0.81,0.82,7981.27,56.58,0.815,0.009999999999999898,1.2269938650306624,0.8379419920459812,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097531.41,699325.2299999999,1796856.6399999997,49,16
2025-10-15 01:09:39.579,1760515779579,0.81,0.82,7981.27,35.11,0.815,0.009999999999999898,1.2269938650306624,0.8373490855403731,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1096921.41,699811.24,1796732.65,49,16
2025-10-15 01:14:35.661,1760516075661,0.81,0.82,7981.27,52.91,0.815,0.009999999999999898,1.2269938650306624,0.8376313609941655,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097536.41,699743.2099999998,1797279.6199999996,49,16
2025-10-15 01:53:08.875,1760518388875,0.82,0.83,37.09,6688.14,0.825,0.010000000000000009,1.2121212121212133,0.8449648232372464,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097625.5,702059.35,1799684.85,50,15
2025-10-15 01:53:08.919,1760518388919,0.82,0.83,17.14,6088.14,0.825,0.010000000000000009,1.2121212121212133,0.8449781885036005,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097605.55,702059.35,1799664.9,50,15
2025-10-15 01:53:08.928,1760518388928,0.82,0.83,11.14,6088.14,0.825,0.010000000000000009,1.2121212121212133,0.8449706055572381,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097599.55,702059.35,1799658.9,50,15
2025-10-15 01:53:09.052,1760518389052,0.82,0.83,6.14,6688.14,0.825,0.010000000000000009,1.2121212121212133,0.8446350353045354,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097594.55,702659.35,1800253.9,50,15
2025-10-15 01:53:09.061,1760518389061,0.81,0.83,8282.94,6688.14,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8384884532588094,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097584.55,702659.35,1800243.9,49,15
2025-10-15 02:32:38.847,1760520758847,0.81,0.83,8472.94,7013.65,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8434900801630044,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1095354.55,705703.03,1801057.58,49,15
2025-10-15 03:25:06.734,1760523906734,0.82,0.83,643.32,7022.44,0.825,0.010000000000000009,1.2121212121212133,0.8450564161570522,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1097313.86,707495.54,1804809.4000000001,49,15
2025-10-15 03:42:09.818,1760524929818,0.82,0.83,601.31,6972.19,0.825,0.010000000000000009,1.2121212121212133,0.8439943258666963,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1099543.85,707462.4299999999,1807006.28,49,15
2025-10-15 03:44:47.937,1760525087937,0.82,0.83,643.32,6342.2,0.825,0.010000000000000009,1.2121212121212133,0.8443638539543681,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1098075.86,705232.44,1803308.3,49,15
2025-10-15 03:44:51.362,1760525091362,0.82,0.83,638.32,6942.2,0.825,0.010000000000000009,1.2121212121212133,0.845727115885504,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1099400.86,706832.44,1806233.3,50,15
2025-10-15 04:26:12.114,1760527572114,0.82,0.83,959.47,6941.17,0.825,0.010000000000000009,1.2121212121212133,0.8457863093374021,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1098839.48,707543.6699999999,1806383.15,48,15
2025-10-15 04:39:29.904,1760528369904,0.82,0.83,963.83,4737.17,0.825,0.010000000000000009,1.2121212121212133,0.8469408585515692,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1098925.84,704132.54,1803058.3800000001,50,15
2025-10-15 04:39:42.917,1760528382917,0.82,0.83,963.83,4375.73,0.825,0.010000000000000009,1.2121212121212133,0.8481752592666216,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100405.84,702206.61,1802612.4500000002,50,15
2025-10-15 05:01:06.484,1760529666484,0.82,0.83,962.36,3048.79,0.825,0.010000000000000009,1.2121212121212133,0.8482676404894844,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097858.37,702728.06,1800586.4300000002,49,15
2025-10-15 06:05:44.571,1760533544571,0.82,0.83,1071.6,2876.3,0.825,0.010000000000000009,1.2121212121212133,0.8489161900346354,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1101743.61,701938.4299999999,1803682.04,50,15
2025-10-15 06:06:03.764,1760533563764,0.82,0.83,1071.6,2296.29,0.825,0.010000000000000009,1.2121212121212133,0.8481961518183958,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097877.61,701458.4199999999,1799336.03,50,15
2025-10-15 06:56:38.613,1760536598613,0.82,0.83,822.67,2333.78,0.825,0.010000000000000009,1.2121212121212133,0.8480915398400568,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1098368.68,702998.6799999999,1801367.3599999999,49,15
2025-10-15 07:53:07.708,1760539987708,0.82,0.83,668.67,4150.14,0.825,0.010000000000000009,1.2121212121212133,0.8462208924352355,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1098569.68,704880.95,1803450.63,49,16
2025-10-15 08:19:36.332,1760541576332,0.82,0.83,801.89,3565.23,0.825,0.010000000000000009,1.2121212121212133,0.8462023292776933,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1099727.9,705498.56,1805226.46,50,16
2025-10-15 08:42:23.487,1760542943487,0.82,0.83,770.46,4691.9,0.825,0.010000000000000009,1.2121212121212133,0.8451419896366822,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1101597.47,707696.1900000001,1809293.6600000001,50,16
2025-10-15 09:12:02.546,1760544722546,0.82,0.83,770.46,2874.74,0.825,0.010000000000000009,1.2121212121212133,0.8470160663190596,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100057.47,704871.59,1804929.06,50,16
2025-10-15 09:13:24.491,1760544804491,0.82,0.83,762.46,2681.0,0.825,0.010000000000000009,1.2121212121212133,0.8471593306907225,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100078.47,704662.85,1804741.3199999998,50,16
2025-10-15 09:16:03.698,1760544963698,0.82,0.83,773.17,4450.0,0.825,0.010000000000000009,1.2121212121212133,0.846691233227916,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1099769.18,705280.04,1805049.22,49,16
2025-10-15 09:44:42.184,1760546682184,0.82,0.83,779.05,3008.71,0.825,0.010000000000000009,1.2121212121212133,0.8469141108781525,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1099485.06,704880.21,1804365.27,49,16
2025-10-15 10:15:27.170,1760548527170,0.82,0.83,86.77,2751.49,0.825,0.010000000000000009,1.2121212121212133,0.846429733616139,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1099242.78,704287.72,1803530.5,50,16
2025-10-15 10:15:39.857,1760548539857,0.82,0.83,56.77,2738.26,0.825,0.010000000000000009,1.2121212121212133,0.8460095845155715,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097882.78,704274.49,1802157.27,50,16
2025-10-15 10:30:17.847,1760549417847,0.81,0.83,8620.44,1558.4,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8464233605894322,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097986.05,701295.61,1799281.6600000001,49,16
2025-10-15 15:21:13.836,1760566873836,0.81,0.82,9221.64,975.0,0.815,0.009999999999999898,1.2269938650306624,0.824810575613459,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1095487.25,700910.59,1796397.8399999999,48,17
2025-10-15 17:49:59.842,1760575799842,0.81,0.82,8878.44,1441.0,0.815,0.009999999999999898,1.2269938650306624,0.8231144544240665,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1101250.05,700757.22,1802007.27,49,17
2025-10-15 21:10:07.315,1760587807315,0.81,0.82,9511.39,3015.77,0.815,0.009999999999999898,1.2269938650306624,0.8211776571634564,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1097703.0,703483.84,1801186.8399999999,49,17
2025-10-15 21:13:40.755,1760588020755,0.81,0.82,9510.18,3265.77,0.815,0.009999999999999898,1.2269938650306624,0.8196177089025456,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1098421.79,705170.84,1803592.63,49,17
2025-10-15 21:39:12.782,1760589552782,0.81,0.82,9544.29,2733.99,0.815,0.009999999999999898,1.2269938650306624,0.8199475865987144,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100655.9,705202.06,1805857.96,49,17
2025-10-15 21:40:00.242,1760589600242,0.81,0.82,9545.38,1336.17,0.815,0.009999999999999898,1.2269938650306624,0.8216940335445952,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100456.99,703604.24,1804061.23,49,17
2025-10-15 21:43:07.446,1760589787446,0.81,0.83,9545.38,3503.0,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8475642778287619,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1100386.99,702768.03,1803155.02,49,16
2025-10-17 14:38:32.863,1760737112863,0.8,0.82,226.87,155.39,0.81,0.019999999999999907,2.469135802469124,0.7981092772096088,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1083150.38,706718.02,1789868.4,42,18
2025-10-17 15:15:07.371,1760739307371,0.8,0.82,230.12,173.28,0.81,0.019999999999999907,2.469135802469124,0.7953226046504769,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1079874.26,707842.9099999999,1787717.17,40,18
2025-10-17 15:16:19.127,1760739379127,0.8,0.83,220.78,2395.58,0.815,0.029999999999999916,3.6809815950920144,0.8007593695365547,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1080054.92,711095.21,1791150.13,40,17
2025-10-17 16:39:45.924,1760744385924,0.81,0.83,194.8,2539.58,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8074206365510239,0.01,0.94,0.475,0.9299999999999999,0.01,0.99,0.0,1091418.94,711232.21,1802651.15,42,17
2025-10-17 22:08:31.372,1760764111372,0.81,0.83,243.06,3015.66,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8075860429235382,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1091841.2,717905.29,1809746.49,42,17
2025-10-17 23:33:32.109,1760769212109,0.81,0.83,290.23,3406.68,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8068841012628516,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1093817.37,718333.8200000001,1812151.1900000002,42,17
2025-10-17 23:52:31.504,1760770351504,0.81,0.83,290.23,2936.97,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8129912633944625,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1092066.37,711856.11,1803922.48,41,17
2025-10-17 23:54:24.619,1760770464619,0.82,0.83,2021.55,2916.97,0.825,0.010000000000000009,1.2121212121212133,0.8163110533183096,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090970.75,708570.11,1799540.8599999999,42,17
2025-10-18 00:52:37.690,1760773957690,0.81,0.83,286.19,2299.06,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8136236045642552,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1091441.3299999998,709192.2,1800633.5299999998,40,17
2025-10-18 00:52:45.629,1760773965629,0.81,0.83,286.19,1776.41,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8139894170028863,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1091441.3299999998,708669.55,1800110.88,40,17
2025-10-18 00:53:08.572,1760773988572,0.81,0.83,162.19,1656.41,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8138827453784296,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1091317.3299999998,708549.55,1799866.88,40,17
2025-10-18 01:17:00.180,1760775420180,0.81,0.83,162.19,1133.1,0.8200000000000001,0.019999999999999907,2.439024390243891,0.814258997273548,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1094115.33,707999.24,1802114.57,41,17
2025-10-18 01:27:17.481,1760776037481,0.8,0.83,2214.38,97.59,0.815,0.029999999999999916,3.6809815950920144,0.8146531372523005,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1091838.64,706181.9199999999,1798020.5599999998,40,17
2025-10-18 04:30:32.175,1760787032175,0.81,0.84,3239.94,8115.74,0.825,0.029999999999999916,3.6363636363636265,0.8373197930904352,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1097295.08,707458.82,1804753.9,42,16
2025-10-18 06:26:19.019,1760793979019,0.81,0.83,3565.13,338.91,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8213737509934445,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1095923.27,703201.53,1799124.8,43,17
2025-10-18 06:26:29.405,1760793989405,0.81,0.83,3559.86,235.9,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8213870543844435,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1095618.0,702898.52,1798516.52,43,17
2025-10-18 12:00:25.758,1760814025758,0.81,0.83,295.32,32.82,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8416092025370451,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090436.67,700789.24,1791225.91,43,16
2025-10-18 14:14:33.727,1760822073727,0.81,0.83,355.03,123.61,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8419487234841848,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090527.38,700836.23,1791363.6099999999,43,15
2025-10-18 14:14:57.321,1760822097321,0.81,0.82,145.2,31.62,0.815,0.009999999999999898,1.2269938650306624,0.8418088862462412,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090117.55,699633.83,1789751.38,43,16
2025-10-18 15:40:43.596,1760827243596,0.81,0.82,345.2,25.62,0.815,0.009999999999999898,1.2269938650306624,0.8422717431354426,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1089199.55,699483.2,1788682.75,42,16
2025-10-18 17:04:21.513,1760832261513,0.81,0.82,520.96,25.62,0.815,0.009999999999999898,1.2269938650306624,0.8424590210765421,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090565.31,697166.9299999999,1787732.24,42,16
2025-10-18 17:04:36.526,1760832276526,0.81,0.82,320.86,0.9,0.815,0.009999999999999898,1.2269938650306624,0.8422276956874617,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090365.21,696942.11,1787307.3199999998,42,16
2025-10-18 19:31:04.832,1760841064832,0.81,0.83,410.93,1594.27,0.8200000000000001,0.019999999999999907,2.439024390243891,0.8407803011202153,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1087625.28,697617.4299999999,1785242.71,41,15
2025-10-18 19:45:33.567,1760841933567,0.81,0.84,354.72,7204.28,0.825,0.029999999999999916,3.6363636363636265,0.8416669542524606,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1088913.07,699056.26,1787969.33,42,14
2025-10-18 20:58:01.853,1760846281853,0.81,0.84,735.91,8358.18,0.825,0.029999999999999916,3.6363636363636265,0.8399143924702714,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1089002.26,703846.1599999999,1792848.42,41,15
2025-10-18 21:00:07.710,1760846407710,0.81,0.84,709.85,7358.18,0.825,0.029999999999999916,3.6363636363636265,0.842739975069284,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090342.2,700046.1599999999,1790388.3599999999,42,14
2025-10-18 21:00:51.488,1760846451488,0.81,0.84,709.85,8332.13,0.825,0.029999999999999916,3.6363636363636265,0.8398905502928689,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090152.2,703820.11,1793972.31,42,15
2025-10-18 21:44:49.548,1760849089548,0.82,0.84,606.27,6894.13,0.83,0.020000000000000018,2.40963855421687,0.8472390102998562,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1095842.53,707224.11,1803066.6400000001,43,15
2025-10-18 22:30:48.581,1760851848581,0.82,0.84,606.27,5934.48,0.83,0.020000000000000018,2.40963855421687,0.8467849588062648,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1094826.53,709185.46,1804011.99,42,15
2025-10-18 22:41:24.717,1760852484717,0.82,0.84,983.41,5934.48,0.83,0.020000000000000018,2.40963855421687,0.8471371057515831,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1096376.67,709196.46,1805573.13,43,15
2025-10-18 23:56:32.293,1760856992293,0.82,0.84,1021.48,6992.29,0.83,0.020000000000000018,2.40963855421687,0.8438552407198137,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1088161.74,703880.27,1792042.01,42,15
2025-10-19 00:37:35.554,1760859455554,0.82,0.84,834.36,6991.2,0.83,0.020000000000000018,2.40963855421687,0.8467519082743797,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1097176.62,709876.1799999999,1807052.8,43,15
2025-10-19 01:14:12.363,1760861652363,0.82,0.84,1382.34,6985.24,0.83,0.020000000000000018,2.40963855421687,0.8472513963400852,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1098304.6,709909.22,1808213.82,43,15
2025-10-19 02:03:45.499,1760864625499,0.82,0.84,1403.34,5966.22,0.83,0.020000000000000018,2.40963855421687,0.8476773946303822,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1098143.6,708886.2,1807029.8,43,15
2025-10-19 05:44:04.420,1760877844420,0.82,0.84,2316.74,2530.41,0.83,0.020000000000000018,2.40963855421687,0.8448852604251359,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1089407.1,703124.62,1792531.7200000002,43,15
2025-10-19 07:07:07.575,1760882827575,0.82,0.84,764.69,2530.41,0.83,0.020000000000000018,2.40963855421687,0.8410105571911822,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1087909.05,702997.49,1790906.54,43,15
2025-10-19 07:42:06.312,1760884926312,0.82,0.84,2105.29,2518.22,0.83,0.020000000000000018,2.40963855421687,0.84365420685447,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1089249.65,705046.3,1794295.95,43,15
2025-10-19 08:39:14.812,1760888354812,0.82,0.84,2940.97,1518.22,0.83,0.020000000000000018,2.40963855421687,0.8468791006842171,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1086178.33,697908.4299999999,1784086.76,43,15
2025-10-19 08:59:02.066,1760889542066,0.82,0.84,2578.43,1506.31,0.83,0.020000000000000018,2.40963855421687,0.8462071944406682,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1085861.79,697896.52,1783758.31,43,15
2025-10-19 09:04:16.288,1760889856288,0.82,0.84,2958.43,1502.73,0.83,0.020000000000000018,2.40963855421687,0.846918663382517,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1086241.79,697892.94,1784134.73,43,15
2025-10-19 09:07:59.841,1760890079841,0.82,0.84,2708.43,1501.53,0.83,0.020000000000000018,2.40963855421687,0.8464525395877311,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1085991.79,697911.74,1783903.53,43,15
2025-10-19 10:29:32.766,1760894972766,0.82,0.84,2367.5,1501.53,0.83,0.020000000000000018,2.40963855421687,0.845913614942551,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1088712.86,700434.74,1789147.6,42,15
2025-10-19 13:53:53.631,1760907233631,0.82,0.84,977.94,1501.53,0.83,0.020000000000000018,2.40963855421687,0.8461175769371707,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1085509.21,697852.61,1783361.8199999998,43,15
2025-10-19 13:56:53.882,1760907413882,0.82,0.84,2667.94,1789.62,0.83,0.020000000000000018,2.40963855421687,0.8485946538795581,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1087599.21,701690.7,1789289.91,43,16
2025-10-19 14:04:04.840,1760907844840,0.82,0.84,2667.94,1765.81,0.83,0.020000000000000018,2.40963855421687,0.8483878368399118,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1090175.21,701666.89,1791842.1,44,16
2025-10-19 16:02:26.812,1760914946812,0.82,0.84,2377.94,1265.81,0.83,0.020000000000000018,2.40963855421687,0.8437795395603874,0.01,0.93,0.47000000000000003,0.92,0.01,0.99,0.0,1087420.0,703476.9199999999,1790896.92,38,15
