timestamp,timestamp_ms,best_bid_price,best_bid_size,best_ask_price,best_ask_size,mid_price,spread,spread_pct,bid_levels,ask_levels,total_bid_size,total_ask_size,total_depth,imbalance,depth_1pct_bid,depth_1pct_ask
2025-10-14 13:11:54.852,1760472714852,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,77,3298446.1899999995,9859850.419999998,13158296.609999998,-0.49865149148663246,3298446.1899999995,9859850.419999998
2025-10-14 13:17:04.487,1760473024487,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,77,3296869.9499999997,9854864.329999998,13151734.279999997,-0.49864103397928444,3296869.9499999997,9854864.329999998
2025-10-14 13:21:07.632,1760473267632,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,77,3295834.9499999997,9855117.219999999,13150952.169999998,-0.4987686203408951,3295834.9499999997,9855117.219999999
2025-10-14 13:22:31.386,1760473351386,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,77,3295647.9499999997,9854442.219999999,13150090.169999998,-0.49876420505183505,3295647.9499999997,9854442.219999999
2025-10-14 13:23:42.538,1760473422538,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,77,3295475.76,9854099.319999998,13149575.079999998,-0.49877076027919826,3295475.76,9854099.319999998
2025-10-14 13:23:55.333,1760473435333,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,77,3295487.76,9854293.629999999,13149781.389999999,-0.4987767990567332,3295487.76,9854293.629999999
2025-10-14 13:24:45.550,1760473485550,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,77,3295782.5399999996,9854932.359999998,13150714.899999997,-0.4987675476106626,3295782.5399999996,9854932.359999998
2025-10-14 13:33:50.980,1760474030980,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3296450.5399999996,9860040.479999997,13156491.019999996,-0.498886057841888,3296450.5399999996,9860040.479999997
2025-10-14 13:35:42.664,1760474142664,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3296885.5399999996,9860463.789999997,13157349.329999996,-0.4988526249002465,3296885.5399999996,9860463.789999997
2025-10-14 13:38:22.565,1760474302565,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3296875.5399999996,9861061.939999998,13157937.479999997,-0.49887654580951846,3296875.5399999996,9861061.939999998
2025-10-14 13:39:59.623,1760474399623,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3296874.4099999997,9861066.419999996,13157940.829999996,-0.4988768451545011,3296874.4099999997,9861066.419999996
2025-10-14 13:41:43.498,1760474503498,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3296874.4099999997,9860796.599999996,13157671.009999996,-0.4988665687879969,3296874.4099999997,9860796.599999996
2025-10-14 13:43:07.755,1760474587755,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,77,3297115.96,9860179.869999997,13157295.829999998,-0.4988155617080169,3297115.96,9860179.869999997
2025-10-14 13:44:26.723,1760474666723,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3297033.96,9859205.67,13156239.629999999,-0.4987877915385766,3297033.96,9859205.67
2025-10-14 13:45:08.143,1760474708143,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3301989.48,9859150.549999999,13161140.03,-0.498221358868104,3301989.48,9859150.549999999
2025-10-14 13:45:17.241,1760474717241,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3301989.48,9858014.18,13160003.66,-0.49817803014197637,3301989.48,9858014.18
2025-10-14 13:46:42.159,1760474802159,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3301999.48,9859195.930000002,13161195.410000002,-0.49822195064574304,3301999.48,9859195.930000002
2025-10-14 13:53:45.308,1760475225308,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3305230.48,9856240.110000001,13161470.590000002,-0.49774146325087826,3305230.48,9856240.110000001
2025-10-14 13:53:59.292,1760475239292,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,78,3301492.67,9856780.780000001,13158273.450000001,-0.4981875574260847,3301492.67,9856780.780000001
2025-10-14 13:54:28.534,1760475268534,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3303127.67,9857238.970000003,13160366.640000002,-0.4980188986588904,3303127.67,9857238.970000003
2025-10-14 13:54:32.921,1760475272921,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3303097.67,9854869.560000002,13157967.230000002,-0.4979319202940439,3303097.67,9854869.560000002
2025-10-14 13:54:41.074,1760475281074,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3300819.26,9855410.230000002,13156229.490000002,-0.4982119668087366,3300819.26,9855410.230000002
2025-10-14 13:55:22.251,1760475322251,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3300819.26,9855398.860000001,13156218.120000001,-0.49821153314840305,3300819.26,9855398.860000001
2025-10-14 13:59:15.207,1760475555207,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3300819.26,9858527.210000003,13159346.470000003,-0.49833082250322436,3300819.26,9858527.210000003
2025-10-14 14:00:30.950,1760475630950,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3309607.9,9867527.210000003,13177135.110000003,-0.4976741344196478,3309607.9,9867527.210000003
2025-10-14 14:02:09.941,1760475729941,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3310235.42,9867413.570000002,13177648.990000002,-0.49759848323293376,3310235.42,9867413.570000002
2025-10-14 14:09:43.333,1760476183333,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3325589.9699999997,9871092.22,13196682.190000001,-0.49599605080737347,3325589.9699999997,9871092.22
2025-10-14 14:15:16.862,1760476516862,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3327375.9699999997,9871092.22,13198468.190000001,-0.4957936145164131,3327375.9699999997,9871092.22
2025-10-14 14:17:17.764,1760476637764,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,102,78,3327180.9699999997,9870692.22,13197873.190000001,-0.4958004335848601,3327180.9699999997,9870692.22
2025-10-14 14:22:43.444,1760476963444,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,77,3325289.9899999998,9870627.22,13195917.21,-0.4960122987919231,3325289.9899999998,9870627.22
2025-10-14 14:23:03.069,1760476983069,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,100,78,3325289.9899999998,9870578.58,13195868.57,-0.4960104410921698,3325289.9899999998,9870578.58
2025-10-14 14:24:17.134,1760477057134,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3326403.9899999998,9870574.72,13196978.71,-0.4958840105607778,3326403.9899999998,9870574.72
2025-10-14 14:24:54.450,1760477094450,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3326403.9899999998,9870400.32,13196804.31,-0.4958773485063521,3326403.9899999998,9870400.32
2025-10-14 14:25:52.011,1760477152011,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,101,78,3326403.9899999998,9870317.68,13196721.67,-0.4958741916089831,3326403.9899999998,9870317.68
2025-10-14 14:33:40.115,1760477620115,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3326824.9899999998,9871441.540000001,13198266.530000001,-0.4958694033889919,3326824.9899999998,9871441.540000001
2025-10-14 14:36:20.124,1760477780124,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3328824.9899999998,9871439.83,13200264.82,-0.49564269575009934,3328824.9899999998,9871439.83
2025-10-14 14:39:30.169,1760477970169,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3328824.9899999998,9871663.55,13200488.540000001,-0.4956512435258703,3328824.9899999998,9871663.55
2025-10-14 14:41:45.542,1760478105542,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3330012.98,9871515.600000001,13201528.580000002,-0.49551099937852805,3330012.98,9871515.600000001
2025-10-14 14:43:26.570,1760478206570,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3329983.8,9871515.600000001,13201499.400000002,-0.49551430498871973,3329983.8,9871515.600000001
2025-10-14 14:45:34.143,1760478334143,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,103,78,3329983.8,9703328.600000001,13033312.400000002,-0.48900422274847033,3329983.8,9703328.600000001
2025-10-14 16:28:37.350,1760484517350,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,73,3363249.78,9810373.419999998,13173623.199999997,-0.4893963902049362,3363249.78,9810373.419999998
2025-10-14 16:29:27.490,1760484567490,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,73,3360307.69,9812336.259999998,13172643.949999997,-0.4898051290606697,3360307.69,9812336.259999998
2025-10-14 16:29:53.042,1760484593042,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,104,73,3361167.69,9810167.629999997,13171335.319999997,-0.48962385235212424,3361167.69,9810167.629999997
2025-10-14 16:31:01.883,1760484661883,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,73,3361148.69,9810167.629999997,13171316.319999997,-0.48962600117707894,3361148.69,9810167.629999997
2025-10-14 16:56:35.921,1760486195921,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,104,73,3365011.67,9822769.979999999,13187781.649999999,-0.48967737572452147,3365011.67,9822769.979999999
2025-10-14 17:00:08.685,1760486408685,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,72,3367974.55,9822222.829999998,13190197.379999999,-0.4893215843597936,3367974.55,9822222.829999998
2025-10-14 17:05:29.735,1760486729735,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,72,3376337.3899999997,9822499.99,13198837.379999999,-0.4883886674570121,3376337.3899999997,9822499.99
2025-10-14 17:07:11.976,1760486831976,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,105,72,3376337.3899999997,9822404.3,13198741.690000001,-0.4883849583088553,3376337.3899999997,9822404.3
2025-10-14 17:13:08.922,1760487188922,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3378580.3899999997,9822358.09,13200938.48,-0.4881302726895217,3378580.3899999997,9822358.09
2025-10-14 17:25:56.049,1760487956049,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3393230.5199999996,9838162.04,13231392.559999999,-0.48709396919291464,3393230.5199999996,9838162.04
2025-10-14 17:26:05.168,1760487965168,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,72,3387899.8499999996,9838260.04,13226159.889999999,-0.4876971277866504,3387899.8499999996,9838260.04
2025-10-14 17:26:19.071,1760487979071,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3387899.8499999996,9838124.04,13226023.889999999,-0.4876918599003075,3387899.8499999996,9838124.04
2025-10-14 17:26:32.183,1760487992183,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3385899.8499999996,9838124.04,13224023.889999999,-0.4879168582627236,3385899.8499999996,9838124.04
2025-10-14 17:26:36.972,1760487996972,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3382899.8499999996,9838124.04,13221023.889999999,-0.4882544834430369,3382899.8499999996,9838124.04
2025-10-14 17:26:52.956,1760488012956,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,71,3382926.8499999996,9834066.04,13216992.889999999,-0.48809432249002294,3382926.8499999996,9834066.04
2025-10-14 17:27:00.030,1760488020030,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3384871.9999999995,9835172.879999999,13220044.879999999,-0.4879182286104311,3384871.9999999995,9835172.879999999
2025-10-14 17:35:54.687,1760488554687,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3419825.1599999997,9881133.079999998,13300958.239999998,-0.4857776261990579,3419825.1599999997,9881133.079999998
2025-10-14 17:36:23.308,1760488583308,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3419825.1599999997,9876483.079999998,13296308.239999998,-0.485597791767198,3419825.1599999997,9876483.079999998
2025-10-14 17:36:29.290,1760488589290,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3415175.1599999997,9882183.079999998,13297358.239999998,-0.48633779757444506,3415175.1599999997,9882183.079999998
2025-10-14 17:36:38.479,1760488598479,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3415175.1599999997,9877696.079999998,13292871.239999998,-0.48616441123370113,3415175.1599999997,9877696.079999998
2025-10-14 17:36:44.034,1760488604034,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3410675.1599999997,9878234.12,13288909.28,-0.4866884725997617,3410675.1599999997,9878234.12
2025-10-14 17:36:52.376,1760488612376,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3410675.1599999997,9873634.12,13284309.28,-0.4865107265855526,3410675.1599999997,9873634.12
2025-10-14 17:36:56.961,1760488616961,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3406075.1599999997,9873634.12,13279709.28,-0.48702564368186224,3406075.1599999997,9873634.12
2025-10-14 17:37:09.115,1760488629115,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3405863.1599999997,9869004.12,13274867.28,-0.48687047664404215,3405863.1599999997,9869004.12
2025-10-14 17:37:21.705,1760488641705,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3401233.1599999997,9869004.12,13270237.28,-0.48738924734584693,3401233.1599999997,9869004.12
2025-10-14 17:45:23.331,1760489123331,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3399465.9,9881148.899999999,13280614.799999999,-0.48805594451847206,3399465.9,9881148.899999999
2025-10-14 17:45:51.789,1760489151789,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3399464.4099999997,9882909.389999999,13282373.799999999,-0.4881239662145331,3399464.4099999997,9882909.389999999
2025-10-14 17:48:43.045,1760489323045,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3397454.4099999997,9882143.229999999,13279597.639999999,-0.48831967622778055,3397454.4099999997,9882143.229999999
2025-10-14 17:56:45.445,1760489805445,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421160.0599999996,9903692.179999996,13324852.239999995,-0.4864993624874897,3421160.0599999996,9903692.179999996
2025-10-14 17:58:00.752,1760489880752,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421176.0599999996,9903682.179999996,13324858.239999995,-0.48649719218326176,3421176.0599999996,9903682.179999996
2025-10-14 17:58:00.768,1760489880768,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421166.0599999996,9903682.179999996,13324848.239999995,-0.4864983077660927,3421166.0599999996,9903682.179999996
2025-10-14 17:58:00.776,1760489880776,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421166.0599999996,9903672.179999996,13324838.239999995,-0.48649792239429085,3421166.0599999996,9903672.179999996
2025-10-14 17:58:00.782,1760489880782,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421156.0599999996,9903672.179999996,13324828.239999995,-0.48649903797934424,3421156.0599999996,9903672.179999996
2025-10-14 17:58:00.789,1760489880789,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421156.0599999996,9903662.179999996,13324818.239999995,-0.48649865260751196,3421156.0599999996,9903662.179999996
2025-10-14 17:58:08.516,1760489888516,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,73,3421146.0599999996,9903662.179999996,13324808.239999995,-0.48649976819478785,3421146.0599999996,9903662.179999996
2025-10-14 18:03:47.570,1760490227570,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418770.7699999996,9922862.519999998,13341633.289999997,-0.48750341196044067,3418770.7699999996,9922862.519999998
2025-10-14 18:06:01.249,1760490361249,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418995.63,9922862.519999998,13341858.149999999,-0.48747834198791856,3418995.63,9922862.519999998
2025-10-14 18:06:39.377,1760490399377,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418795.63,9922469.139999997,13341264.769999996,-0.48748552870523676,3418795.63,9922469.139999997
2025-10-14 18:06:55.533,1760490415533,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418514.45,9922463.959999997,13340978.409999996,-0.48751668057005715,3418514.45,9922463.959999997
2025-10-14 18:07:33.704,1760490453704,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418504.45,9922463.959999997,13340968.409999996,-0.4875177955690848,3418504.45,9922463.959999997
2025-10-14 18:07:33.720,1760490453720,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418494.45,9922463.959999997,13340958.409999996,-0.4875189105697841,3418494.45,9922463.959999997
2025-10-14 18:07:33.781,1760490453781,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418494.45,9922453.959999997,13340948.409999996,-0.48751852642836196,3418494.45,9922453.959999997
2025-10-14 18:07:33.788,1760490453788,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418494.45,9922443.959999997,13340938.409999996,-0.487518142286364,3418494.45,9922443.959999997
2025-10-14 18:07:35.456,1760490455456,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418494.45,9924182.559999999,13342677.009999998,-0.48758492056160474,3418494.45,9924182.559999999
2025-10-14 18:07:41.296,1760490461296,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418484.45,9922433.959999997,13340918.409999996,-0.4875188731478044,3418484.45,9922433.959999997
2025-10-14 18:10:02.331,1760490602331,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418684.45,9922549.239999996,13341233.689999998,-0.4875010018657426,3418684.45,9922549.239999996
2025-10-14 18:12:50.542,1760490770542,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418720.52,9922533.579999998,13341254.099999998,-0.4874963786200579,3418720.52,9922533.579999998
2025-10-14 18:12:58.274,1760490778274,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,108,72,3418497.8699999996,9922333.579999998,13340831.449999997,-0.4875135207558597,3418497.8699999996,9922333.579999998
2025-10-14 18:14:24.699,1760490864699,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,72,3412555.8899999997,9920170.859999998,13332726.749999996,-0.4880933279458382,3412555.8899999997,9920170.859999998
2025-10-14 18:15:27.069,1760490927069,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,72,3406908.05,9920174.299999997,13327082.349999998,-0.48872409421256396,3406908.05,9920174.299999997
2025-10-14 18:16:04.033,1760490964033,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,72,3401608.05,9919974.299999997,13321582.349999998,-0.48930870813556154,3401608.05,9919974.299999997
2025-10-14 18:16:23.919,1760490983919,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,72,3401608.05,9914874.299999997,13316482.349999998,-0.4891131215294254,3401608.05,9914874.299999997
2025-10-14 18:16:31.828,1760490991828,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3396508.05,9915393.209999999,13311901.259999998,-0.4897035391622188,3396508.05,9915393.209999999
2025-10-14 18:16:42.941,1760491002941,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3396508.05,9910293.209999999,13306801.259999998,-0.4895079615850519,3396508.05,9910293.209999999
2025-10-14 18:16:49.347,1760491009347,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3391408.05,9910821.549999997,13302229.599999998,-0.4900993063598901,3391408.05,9910821.549999997
2025-10-14 18:16:59.699,1760491019699,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3391408.05,9906221.549999997,13297629.599999998,-0.48992291829214424,3391408.05,9906221.549999997
2025-10-14 18:17:06.139,1760491026139,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3386808.05,9906221.549999997,13293029.599999998,-0.490438500189603,3386808.05,9906221.549999997
2025-10-14 18:20:14.387,1760491214387,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3391808.05,9906598.289999997,13298406.339999996,-0.4898925535463823,3391808.05,9906598.289999997
2025-10-14 18:20:23.770,1760491223770,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3391694.8,9906598.289999997,13298293.089999996,-0.4899052416658685,3391694.8,9906598.289999997
2025-10-14 18:22:22.155,1760491342155,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3391883.8,9906779.299999997,13298663.099999998,-0.48989101017229303,3391883.8,9906779.299999997
2025-10-14 18:23:09.893,1760491389893,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3391617.8,9906503.299999997,13298121.099999998,-0.4899102249865959,3391617.8,9906503.299999997
2025-10-14 18:25:36.843,1760491536843,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3391607.8,9901933.609999998,13293541.409999996,-0.4897360010555682,3391607.8,9901933.609999998
2025-10-14 18:25:50.246,1760491550246,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,74,3380552.8,9902333.389999999,13282886.189999998,-0.49099122711070975,3380552.8,9902333.389999999
2025-10-14 18:27:29.944,1760491649944,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,75,3385926.33,9905916.97,13291843.3,-0.49052569255010703,3385926.33,9905916.97
2025-10-14 18:29:25.035,1760491765035,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,106,75,3387687.07,9899113.33,13286800.4,-0.4900672896388208,3387687.07,9899113.33
2025-10-14 18:30:22.909,1760491822909,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3388241.07,9895763.949999997,13284005.019999998,-0.48987657488855707,3388241.07,9895763.949999997
2025-10-14 18:30:29.053,1760491829053,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3388241.07,9894415.409999998,13282656.479999999,-0.4898247839049737,3388241.07,9894415.409999998
2025-10-14 18:31:09.417,1760491869417,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3388206.07,9891427.739999998,13279633.809999999,-0.48971393059821117,3388206.07,9891427.739999998
2025-10-14 18:34:42.019,1760492082019,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3389449.5599999996,9897639.859999998,13287089.419999998,-0.4898130880494969,3389449.5599999996,9897639.859999998
2025-10-14 18:37:00.332,1760492220332,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3389549.5599999996,9902590.45,13292140.009999998,-0.48999189634626794,3389549.5599999996,9902590.45
2025-10-14 18:37:56.387,1760492276387,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,73,3383427.07,9901440.559999999,13284867.629999999,-0.4906344324636676,3383427.07,9901440.559999999
2025-10-14 18:41:04.809,1760492464809,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3386427.3,9902523.45,13288950.75,-0.4903394009493187,3386427.3,9902523.45
2025-10-14 18:41:22.353,1760492482353,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3386427.3,9895126.239999998,13281553.54,-0.4900555436077397,3386427.3,9895126.239999998
2025-10-14 18:42:14.814,1760492534814,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3386427.3,9902798.499999998,13289225.799999997,-0.4903499495057116,3386427.3,9902798.499999998
2025-10-14 18:43:03.062,1760492583062,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3386401.6599999997,9902798.499999998,13289200.159999998,-0.4903528249664048,3386401.6599999997,9902798.499999998
2025-10-14 18:44:18.220,1760492658220,0.001,705452.31,0.999,5808925.88,0.5,0.998,199.6,107,74,3386400.53,9904016.239999998,13290416.769999998,-0.49039964831742444,3386400.53,9904016.239999998
