timestamp,timestamp_ms,best_bid_price,best_bid_size,best_ask_price,best_ask_size,mid_price,spread,ofi,ofi_simple,delta_mid_price,delta_best_bid,delta_best_ask,delta_bid_size,delta_ask_size,total_bid_size,total_ask_size,total_depth,time_diff
2025-10-15 06:50:15.421000+00:00,1760511015421,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094534.1800000002,695645.3699999999,1790179.55,0.205
2025-10-15 06:50:15.549000+00:00,1760511015549,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094528.1800000002,694554.3699999999,1789082.55,0.128
2025-10-15 06:50:15.641000+00:00,1760511015641,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094523.1800000002,695354.3699999999,1789877.55,0.092
2025-10-15 06:50:16.361000+00:00,1760511016361,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094513.1800000002,694304.3699999999,1788817.55,0.72
2025-10-15 06:50:16.420000+00:00,1760511016420,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094408.1800000002,694904.3699999999,1789312.55,0.059
2025-10-15 06:59:11.759000+00:00,1760511551759,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095886.9200000002,700136.5599999999,1796023.48,535.339
2025-10-15 07:18:50.289000+00:00,1760512730289,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094979.2300000002,701119.4,1796098.6300000004,1178.53
2025-10-15 07:51:03.052000+00:00,1760514663052,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095365.41,702160.22,1797525.63,1932.763
2025-10-15 07:52:38.988000+00:00,1760514758988,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094965.41,702232.0700000001,1797197.4800000002,95.936
2025-10-15 08:01:14.927000+00:00,1760515274927,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097531.41,699325.23,1796856.64,515.939
2025-10-15 08:09:39.579000+00:00,1760515779579,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096921.41,699811.24,1796732.65,504.652
2025-10-15 08:14:35.661000+00:00,1760516075661,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097536.41,699743.21,1797279.62,296.082
2025-10-15 08:53:08.875000+00:00,1760518388875,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097625.5000000002,702059.35,1799684.85,2313.214
2025-10-15 08:53:08.919000+00:00,1760518388919,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097605.55,702059.35,1799664.9,0.044
2025-10-15 08:53:08.928000+00:00,1760518388928,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097599.55,702059.35,1799658.9,0.009
2025-10-15 08:53:09.052000+00:00,1760518389052,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097594.55,702659.35,1800253.9,0.124
2025-10-15 08:53:09.061000+00:00,1760518389061,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097584.55,702659.35,1800243.9,0.009
2025-10-15 09:32:38.847000+00:00,1760520758847,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095354.55,705703.0299999999,1801057.58,2369.786
2025-10-15 10:25:06.734000+00:00,1760523906734,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097313.86,707495.5399999999,1804809.4,3147.887
2025-10-15 10:42:09.818000+00:00,1760524929818,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099543.85,707462.4299999999,1807006.28,1023.084
2025-10-15 10:44:47.937000+00:00,1760525087937,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098075.86,705232.44,1803308.3,158.119
2025-10-15 10:44:51.362000+00:00,1760525091362,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099400.86,706832.44,1806233.3,3.425
2025-10-15 11:26:12.114000+00:00,1760527572114,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098839.48,707543.6699999999,1806383.15,2480.752
2025-10-15 11:39:29.904000+00:00,1760528369904,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098925.84,704132.5399999999,1803058.38,797.79
2025-10-15 11:39:42.917000+00:00,1760528382917,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100405.84,702206.6099999999,1802612.45,13.013
2025-10-15 12:01:06.484000+00:00,1760529666484,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097858.37,702728.0599999999,1800586.4300000002,1283.567
2025-10-15 13:05:44.571000+00:00,1760533544571,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101743.61,701938.4299999999,1803682.04,3878.087
2025-10-15 13:06:03.764000+00:00,1760533563764,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097877.61,701458.4199999999,1799336.03,19.193
2025-10-15 13:56:38.613000+00:00,1760536598613,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098368.68,702998.6799999998,1801367.36,3034.849
2025-10-15 14:53:07.708000+00:00,1760539987708,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098569.68,704880.9499999998,1803450.63,3389.095
2025-10-15 15:19:36.332000+00:00,1760541576332,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099727.9,705498.5599999998,1805226.4599999995,1588.624
2025-10-15 15:42:23.487000+00:00,1760542943487,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101597.47,707696.19,1809293.66,1367.155
2025-10-15 16:12:02.546000+00:00,1760544722546,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100057.47,704871.5899999999,1804929.06,1779.059
2025-10-15 16:13:24.491000+00:00,1760544804491,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100078.47,704662.8499999999,1804741.32,81.945
2025-10-15 16:16:03.698000+00:00,1760544963698,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099769.18,705280.0399999998,1805049.2199999995,159.207
2025-10-15 16:44:42.184000+00:00,1760546682184,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099485.06,704880.2099999998,1804365.27,1718.486
2025-10-15 17:15:27.170000+00:00,1760548527170,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099242.78,704287.7199999999,1803530.5,1844.986
2025-10-15 17:15:39.857000+00:00,1760548539857,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097882.78,704274.4899999999,1802157.27,12.687
2025-10-15 17:30:17.847000+00:00,1760549417847,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097986.05,701295.6099999999,1799281.66,877.99
2025-10-15 22:21:13.836000+00:00,1760566873836,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095487.25,700910.5899999999,1796397.84,17455.989
2025-10-16 00:49:59.842000+00:00,1760575799842,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101250.05,700757.2199999997,1802007.27,8926.006
2025-10-16 04:10:07.315000+00:00,1760587807315,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097703.0,703483.8399999999,1801186.84,12007.473
2025-10-16 04:13:40.755000+00:00,1760588020755,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098421.79,705170.8399999999,1803592.63,213.44
2025-10-16 04:39:12.782000+00:00,1760589552782,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100655.9,705202.0599999998,1805857.96,1532.027
2025-10-16 04:40:00.242000+00:00,1760589600242,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100456.99,703604.2399999999,1804061.23,47.46
2025-10-16 04:43:07.446000+00:00,1760589787446,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100386.99,702768.0299999998,1803155.02,187.204
2025-10-17 21:38:32.863000+00:00,1760737112863,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,-300.0,0.0,0.0,0.0,0.0,300.0,1083150.38,706718.02,1789868.4,147325.417
2025-10-17 22:15:07.371000+00:00,1760739307371,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079874.26,707842.91,1787717.17,2194.508
2025-10-17 22:16:19.127000+00:00,1760739379127,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080054.92,711095.21,1791150.13,71.756
2025-10-17 23:39:45.924000+00:00,1760744385924,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091418.94,711232.21,1802651.15,5006.797
2025-10-18 05:08:31.372000+00:00,1760764111372,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091841.2,717905.29,1809746.49,19725.448
2025-10-18 06:33:32.109000+00:00,1760769212109,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093817.37,718333.8200000001,1812151.19,5100.737
2025-10-18 06:52:31.504000+00:00,1760770351504,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092066.37,711856.11,1803922.48,1139.395
2025-10-18 06:54:24.619000+00:00,1760770464619,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090970.75,708570.11,1799540.86,113.115
2025-10-18 07:52:37.690000+00:00,1760773957690,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091441.3299999998,709192.2000000001,1800633.5299999998,3493.071
2025-10-18 07:52:45.629000+00:00,1760773965629,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091441.3299999998,708669.55,1800110.88,7.939
2025-10-18 07:53:08.572000+00:00,1760773988572,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091317.3299999998,708549.55,1799866.88,22.943
2025-10-18 08:17:00.180000+00:00,1760775420180,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094115.3299999998,707999.24,1802114.57,1431.608
2025-10-18 08:27:17.481000+00:00,1760776037481,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091838.64,706181.92,1798020.56,617.301
2025-10-18 11:30:32.175000+00:00,1760787032175,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097295.0799999998,707458.82,1804753.9,10994.694
2025-10-18 13:26:19.019000+00:00,1760793979019,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095923.2699999998,703201.53,1799124.7999999998,6946.844
2025-10-18 13:26:29.405000+00:00,1760793989405,0.01,1015150.0,0.99,530502.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095618.0,702898.52,1798516.52,10.386
2025-10-18 19:00:25.758000+00:00,1760814025758,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,300.0,0.0,0.0,0.0,0.0,-300.0,1090436.6700000002,700789.2399999999,1791225.91,20036.353
2025-10-18 21:14:33.727000+00:00,1760822073727,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090527.38,700836.23,1791363.61,8047.969
2025-10-18 21:14:57.321000+00:00,1760822097321,0.01,1015150.0,0.99,530202.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090117.55,699633.83,1789751.38,23.594
2025-10-18 22:40:43.596000+00:00,1760827243596,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,42.0,0.0,0.0,0.0,0.0,-42.0,1089199.55,699483.2,1788682.75,5146.275
2025-10-19 00:04:21.513000+00:00,1760832261513,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090565.31,697166.9299999999,1787732.24,5017.917
2025-10-19 00:04:36.526000+00:00,1760832276526,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090365.2100000002,696942.11,1787307.3200000003,15.013
2025-10-19 02:31:04.832000+00:00,1760841064832,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087625.28,697617.43,1785242.71,8788.306
2025-10-19 02:45:33.567000+00:00,1760841933567,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088913.07,699056.26,1787969.33,868.735
2025-10-19 03:58:01.853000+00:00,1760846281853,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089002.26,703846.16,1792848.42,4348.286
2025-10-19 04:00:07.710000+00:00,1760846407710,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090342.2000000002,700046.16,1790388.3600000003,125.857
2025-10-19 04:00:51.488000+00:00,1760846451488,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090152.2000000002,703820.11,1793972.31,43.778
2025-10-19 04:44:49.548000+00:00,1760849089548,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095842.53,707224.11,1803066.64,2638.06
2025-10-19 05:30:48.581000+00:00,1760851848581,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094826.53,709185.46,1804011.99,2759.033
2025-10-19 05:41:24.717000+00:00,1760852484717,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096376.67,709196.46,1805573.13,636.136
2025-10-19 06:56:32.293000+00:00,1760856992293,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088161.74,703880.27,1792042.01,4507.576
2025-10-19 07:37:35.554000+00:00,1760859455554,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097176.62,709876.1799999999,1807052.8,2463.261
2025-10-19 08:14:12.363000+00:00,1760861652363,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098304.6,709909.22,1808213.82,2196.809
2025-10-19 09:03:45.499000+00:00,1760864625499,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098143.6,708886.2,1807029.8,2973.136
2025-10-19 12:44:04.420000+00:00,1760877844420,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089407.1,703124.62,1792531.7200000002,13218.921
2025-10-19 14:07:07.575000+00:00,1760882827575,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087909.05,702997.49,1790906.54,4983.155
2025-10-19 14:42:06.312000+00:00,1760884926312,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089249.65,705046.2999999999,1794295.9500000002,2098.737
2025-10-19 15:39:14.812000+00:00,1760888354812,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086178.33,697908.4299999999,1784086.76,3428.5
2025-10-19 15:59:02.066000+00:00,1760889542066,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085861.79,697896.52,1783758.31,1187.254
2025-10-19 16:04:16.288000+00:00,1760889856288,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086241.79,697892.94,1784134.73,314.222
2025-10-19 16:07:59.841000+00:00,1760890079841,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085991.79,697911.74,1783903.53,223.553
2025-10-19 17:29:32.766000+00:00,1760894972766,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088712.86,700434.74,1789147.6,4892.925
2025-10-19 20:53:53.631000+00:00,1760907233631,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085509.21,697852.61,1783361.8199999998,12260.865
2025-10-19 20:56:53.882000+00:00,1760907413882,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087599.21,701690.7,1789289.91,180.251
2025-10-19 21:04:04.840000+00:00,1760907844840,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090175.21,701666.89,1791842.1,430.958
2025-10-19 23:02:26.812000+00:00,1760914946812,0.01,1015150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087420.0,703476.92,1790896.92,7101.972
2025-10-20 02:36:59.711000+00:00,1760927819711,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,-5000.0,0.0,0.0,0.0,-5000.0,0.0,1079418.06,696440.2100000001,1775858.27,12872.899
2025-10-20 02:47:59.831000+00:00,1760928479831,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080478.11,698420.2100000001,1778898.3200000003,660.12
2025-10-20 04:15:23.258000+00:00,1760933723258,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086381.85,705782.15,1792164.0,5243.427
2025-10-20 05:32:38.550000+00:00,1760938358550,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086352.4300000002,703929.36,1790281.79,4635.292
2025-10-20 05:45:52.894000+00:00,1760939152894,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086302.97,708315.36,1794618.33,794.344
2025-10-20 06:13:34.587000+00:00,1760940814587,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087261.34,710015.4799999999,1797276.8199999998,1661.693
2025-10-20 06:19:09.198000+00:00,1760941149198,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083930.21,710015.4799999999,1793945.69,334.611
2025-10-20 11:28:22.930000+00:00,1760959702930,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078897.6700000002,704840.7299999999,1783738.4,18553.732
2025-10-20 12:35:56.991000+00:00,1760963756991,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079724.28,702746.3799999999,1782470.66,4054.061
2025-10-20 12:51:38.141000+00:00,1760964698141,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074115.4300000002,700912.1799999998,1775027.61,941.15
2025-10-20 16:12:41.453000+00:00,1760976761453,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080132.72,700720.3399999999,1780853.0599999998,12063.312
2025-10-20 17:05:58.454000+00:00,1760979958454,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085226.24,698524.7999999998,1783751.0399999998,3197.001
2025-10-20 17:24:50.771000+00:00,1760981090771,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080859.24,699824.6799999998,1780683.92,1132.317
2025-10-20 17:40:06.445000+00:00,1760982006445,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085072.24,701503.6799999998,1786575.92,915.674
2025-10-20 19:40:58.013000+00:00,1760989258013,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081645.38,699166.6299999999,1780812.0099999998,7251.568
2025-10-20 20:02:46.246000+00:00,1760990566246,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083277.7899999998,700465.2,1783742.9899999998,1308.233
2025-10-20 20:35:52.995000+00:00,1760992552995,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082420.59,700954.1199999999,1783374.71,1986.749
2025-10-20 20:42:08.266000+00:00,1760992928266,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082420.59,700586.8599999999,1783007.45,375.271
2025-10-21 01:47:51.323000+00:00,1761011271323,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089083.28,703739.2999999998,1792822.5799999998,18343.057
2025-10-21 02:31:06.259000+00:00,1761013866259,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087242.4900000002,702854.0399999998,1790096.53,2594.936
2025-10-21 03:00:18.840000+00:00,1761015618840,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087312.1900000002,706772.3199999997,1794084.5099999998,1752.581
2025-10-21 05:23:26.927000+00:00,1761024206927,0.01,1010150.0,0.99,530160.11,0.5,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094233.06,709395.9199999998,1803628.98,8588.087
